Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   3469577,      17726,         185,       1486,,       2746,      13309,     141679,      34573,      94537,      12569 
2002,   3489700,      17587,         163,       1573,,       2966,      12885,     148128,      35171,     100185,      12772 
2003,   3506469,      17758,         206,       1501,,       3224,      12827,     151208,      34846,     103404,      12958 
2004,   3523546,      17635,         186,       1557,,       3090,      12802,     149472,      35244,     101271,      12957 
2005,   3543442,      18044,         187,       1481,,       3230,      13146,     143406,      35692,      93814,      13900 
2006,   3579212,      17905,         210,       1488,,       3145,      13062,     129728,      34437,      81853,      13438 
2007,   3617316,      18234,         224,       1565,,       3392,      13053,     128714,      34367,      80747,      13600 
2008,   3642361,      19359,         215,       1471,,       3698,      13975,     126535,      35247,      80265,      11023 
2009,   3687050,      18560,         234,       1535,,       3358,      13433,     132350,      38071,      83813,      10466 
2010,   3760184,      18100,         195,       1469,,       3345,      13091,     129464,      37848,      81303,      10313 
2011,   3784163,      17311,         212,       1410,,       3288,      12401,     127618,      36462,      80064,      11092 
2012,   3815780,      18102,         220,       1622,,       3248,      13012,     130969,      36094,      83131,      11744 
2013,   3853118,      17187,         198,       1715,       2314,       3023,      11652,     126418,      33512,      81624,      11282 
2014,   3878051,      15744,         175,       1277,       1777,       3048,      10744,     115982,      29508,      75891,      10583 

Estimated crime in Oregon

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   3473441,      10650,          84,       1174,,       2749,       6643,     164524,      26648,     123034,      14842 
2002,   3520355,      10298,          72,       1238,,       2742,       6246,     161145,      25696,     118925,      16524 
2003,   3564330,      10506,          68,       1218,,       2847,       6373,     169863,      28562,     122327,      18974 
2004,   3591363,      10724,          90,       1283,,       2751,       6600,     166475,      30072,     117868,      18535 
2005,   3638871,      10444,          80,       1266,,       2478,       6620,     160199,      27621,     113316,      19262 
2006,   3700758,      10534,          88,       1219,,       2711,       6516,     137858,      24324,      98897,      14637 
2007,   3747455,      11015,          76,       1276,,       2864,       6799,     132773,      22979,      95157,      14637 
2008,   3790060,       9909,          87,       1183,,       2656,       5983,     125169,      21115,      92677,      11377 
2009,   3825657,       9968,          88,       1202,,       2499,       6179,     114780,      19739,      85064,       9977 
2010,   3838332,       9648,          96,       1239,,       2421,       5892,     116657,      20035,      87494,       9128 
2011,   3868229,       9643,          84,       1239,,       2237,       6083,     121869,      20704,      92059,       9106 
2012,   3899801,       9638,          91,       1159,,       2419,       5969,     126417,      22051,      94114,      10252 
2013,   3928068,       9536,          82,       1000,       1464,       2394,       5596,     125083,      20808,      94363,       9912 
2014,   3970239,       9224,          81,       1052,       1458,       2093,       5592,     114305,      17230,      87526,       9549 

Estimated crime in Pennsylvania

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,  12303104,      50432,         651,       3467,,      17500,      28814,     313408,      54345,     223350,      35713 
2002,  12328827,      49578,         624,       3731,,      17163,      28060,     300868,      55610,     212441,      32817 
2003,  12370761,      49210,         647,       3556,,      17980,      27027,     300639,      53918,     213279,      33442 
2004,  12394471,      50998,         650,       3535,,      18474,      28339,     299611,      54443,     214199,      30969 
2005,  12405348,      52761,         756,       3586,,      19214,      29205,     300444,      56134,     214916,      29394 
2006,  12440621,      55028,         741,       3611,,      21095,      29581,     304589,      57739,     217142,      29708 
2007,  12432792,      51806,         725,       3443,,      19440,      28198,     293850,      56091,     211248,      26511 
2008,  12448279,      51044,         705,       3485,,      18873,      27981,     300294,      58687,     219115,      22492 
2009,  12604767,      48188,         664,       3626,,      17504,      26394,     277182,      54772,     204588,      17822 
2010,  12717722,      46612,         653,       3472,,      16375,      26112,     276366,      55206,     204440,      16720 
2011,  12743948,      46189,         639,       3339,,      16165,      26046,     283442,      57966,     208604,      16872 
2012,  12764475,      45384,         707,       3371,,      15735,      25571,     276562,      57040,     204409,      15113 
2013,  12781296,      42825,         611,       2728,       3795,      14739,      23680,     263176,      52000,     197410,      13766 
2014,  12787209,      40164,         614,       2787,       3827,      13534,      22189,     247016,      45720,     188256,      13040 

Estimated crime in Rhode Island

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   1059659,       3278,          39,         416,,         986,       1837,      35742,       6824,      23875,       5043 
2002,   1068326,       3051,          41,         395,,         916,       1699,      35342,       6415,      24051,       4876 
2003,   1076084,       3074,          25,         505,,         830,       1714,      32231,       5524,      22320,       4387 
2004,   1079916,       2673,          26,         320,,         731,       1596,      31166,       5465,      21623,       4078 
2005,   1073579,       2710,          34,         323,,         776,       1577,      29287,       5319,      19567,       4401 
2006,   1067610,       2460,          27,         289,,         740,       1404,      27914,       5453,      18852,       3609 
2007,   1057832,       2424,          19,         258,,         760,       1387,      27576,       5206,      19175,       3195 
2008,   1050788,       2656,          31,         282,,         880,       1463,      29895,       5766,      20926,       3203 
2009,   1053209,       2678,          32,         296,,         785,       1565,      27558,       5753,      19403,       2402 
2010,   1052528,       2709,          29,         298,,         782,       1600,      26959,       6124,      18432,       2403 
2011,   1050646,       2586,          20,         319,,         744,       1503,      27976,       6836,      18765,       2375 
2012,   1050304,       2657,          36,         292,,         715,       1614,      27039,       5929,      18478,       2632 
2013,   1053354,       2710,          31,         333,         449,         683,       1547,      25741,       5621,      17881,       2239 
2014,   1055173,       2313,          25,         253,         361,         529,       1398,      22935,       4823,      16279,       1833 

Estimated crime in South Carolina

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   4062125,      33114,         330,       1769,,       5987,      25028,     186054,      42611,     126742,      16701 
2002,   4103770,      33761,         298,       1959,,       5774,      25730,     183808,      43745,     123196,      16867 
2003,   4148744,      33455,         303,       1952,,       5801,      25399,     187592,      43993,     127809,      15790 
2004,   4197892,      33160,         286,       1772,,       5468,      25634,     190456,      43739,     130991,      15726 
2005,   4246933,      32590,         314,       1862,,       5657,      24757,     185606,      42741,     126489,      16376 
2006,   4321249,      33322,         362,       1834,,       5902,      25224,     184712,      42952,     125075,      16685 
2007,   4407709,      34630,         364,       1773,,       6354,      26139,     189304,      45398,     126802,      17104 
2008,   4479800,      32746,         307,       1686,,       6595,      24158,     189950,      45964,     126316,      17670 
2009,   4561242,      30799,         305,       1663,,       5753,      23078,     178310,      45443,     119250,      13617 
2010,   4637106,      27923,         265,       1551,,       5017,      21090,     181098,      46261,     121544,      13293 
2011,   4673348,      27894,         320,       1678,,       4631,      21265,     183243,      47351,     122255,      13637 
2012,   4723417,      26474,         332,       1712,,       4511,      19919,     181049,      45222,     122340,      13487 
2013,   4771929,      24263,         305,       1739,       2233,       3965,      17760,     173261,      40930,     119730,      12601 
2014,   4832482,      24052,         311,       1480,       2068,       3997,      17676,     167217,      36721,     117594,      12902 

Estimated crime in South Dakota

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,     758324,       1171,           7,         351,,         103,         710,      16473,       3087,      12571,         815 
2002,     760437,       1350,          11,         361,,         117,         861,      15992,       3034,      12139,         819 
2003,     764905,       1329,          10,         356,,         104,         859,      15324,       2878,      11572,         874 
2004,     770621,       1319,          17,         336,,         112,         854,      14885,       3148,      10890,         847 
2005,     774883,       1387,          18,         377,,         145,         847,      13694,       2505,      10350,         839 
2006,     781919,       2071,          30,         465,,         158,       1418,      13812,       3024,       9954,         834 
2007,     796214,       1926,          31,         433,,         118,       1344,      13829,       2647,      10398,         784 
2008,     804194,       2227,          37,         562,,         134,       1494,      13867,       2683,      10266,         918 
2009,     812383,       1777,          30,         501,,         117,       1129,      14378,       2621,      10891,         866 
2010,     816598,       2196,          23,         385,,         154,       1634,      15188,       3192,      11196,         800 
2011,     823593,       2105,          20,         503,,         167,       1415,      15299,       2927,      11423,         949 
2012,     834047,       2701,          23,         600,,         157,       1921,      17326,       3280,      12973,       1073 
2013,     845510,       2733,          18,         454,         507,         156,       2052,      16274,       3383,      11955,         936 
2014,     853175,       2786,          20,         413,         470,         200,       2096,      15902,       2818,      12077,       1007 

Estimated crime in Tennessee

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   5749398,      42776,         423,       2196,,      10219,      29938,     252992,      59705,     165015,      28272 
2002,   5789796,      41562,         420,       2290,,       9413,      29439,     249399,      61248,     161610,      26541 
2003,   5845208,      40409,         396,       2129,,       9413,      28471,     256565,      63323,     166769,      26473 
2004,   5893298,      41113,         357,       2282,,       8863,      29611,     254991,      60386,     169828,      24777 
2005,   5955745,      45104,         431,       2194,,      10009,      32470,     256093,      61508,     169357,      25228 
2006,   6038803,      46043,         419,       2194,,      11143,      32287,     249860,      63024,     164183,      22653 
2007,   6156719,      46482,         405,       2201,,      11033,      32843,     252342,      61817,     168807,      21718 
2008,   6214888,      44913,         412,       2078,,      10804,      31619,     251089,      65093,     166793,      19203 
2009,   6296254,      41933,         468,       2019,,       9653,      29793,     237157,      63832,     158309,      15016 
2010,   6357436,      38909,         359,       2173,,       8361,      28016,     232855,      64293,     153729,      14833 
2011,   6399787,      38895,         380,       2095,,       8082,      28338,     230900,      62830,     153928,      14142 
2012,   6454914,      41213,         400,       2047,,       8151,      30615,     217925,      56231,     148731,      12963 
2013,   6497269,      38063,         335,       1904,       2500,       7333,      27895,     207683,      51334,     144443,      11906 
2014,   6549352,      39848,         371,       1861,       2531,       7265,      29681,     200447,      46642,     141206,      12599 

Estimated crime in Texas

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,  21370983,     122155,       1332,       8169,,      35348,      77306,     976654,     204362,     669625,     102667 
2002,  21736925,     126018,       1302,       8508,,      37580,      78628,   1004274,     212602,     688992,     102680 
2003,  22103374,     122246,       1422,       8025,,      37017,      75782,   1016735,     219877,     698644,      98214 
2004,  22471549,     121554,       1364,       8388,,      35817,      75985,   1010702,     220118,     696507,      94077 
2005,  22928508,     121091,       1407,       8511,,      35790,      75383,     990293,     219828,     677042,      93423 
2006,  23507783,     121602,       1386,       8429,,      37256,      74531,     959846,     215710,     648711,      95425 
2007,  23904380,     122014,       1419,       8460,,      38778,      73357,     985421,     228320,     663101,      94000 
2008,  24326974,     123585,       1370,       8055,,      37739,      76421,     969865,     230046,     654435,      85384 
2009,  24782302,     121684,       1330,       8311,,      38022,      74021,     995082,     240058,     678455,      76569 
2010,  25253466,     113231,       1249,       7622,,      32843,      71517,     951246,     228597,     654626,      68023 
2011,  25631778,     104734,       1130,       7486,,      28620,      67498,     892810,     215755,     613131,      63924 
2012,  26060796,     106475,       1148,       7715,,      30385,      67227,     876459,     205002,     606425,      65032 
2013,  26505637,     108757,       1140,       7610,      10456,      31810,      65351,     862289,     191062,     605440,      65787 
2014,  26956958,     109414,       1184,       8236,      11393,      31181,      65656,     813934,     169234,     576154,      68546 

Estimated crime in Utah

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   2278712,       5314,          67,         896,,       1197,       3154,      90993,      13804,      70676,       6513 
2002,   2318789,       5488,          47,         943,,       1140,       3358,      97641,      15124,      74795,       7722 
2003,   2352119,       5889,          60,         919,,       1258,       3652,     100084,      16961,      75321,       7802 
2004,   2420708,       5647,          46,         967,,       1236,       3398,      97762,      15225,      74889,       7648 
2005,   2490334,       5612,          56,         920,,       1095,       3541,      95546,      14971,      72082,       8493 
2006,   2550063,       5771,          51,         891,,       1242,       3587,      89572,      14721,      66480,       8371 
2007,   2645330,       6347,          59,         935,,       1425,       3928,      93082,      15594,      68573,       8915 
2008,   2736424,       6165,          41,         915,,       1421,       3788,      92373,      14766,      70299,       7308 
2009,   2784572,       5998,          39,         941,,       1304,       3714,      91751,      15258,      69556,       6937 
2010,   2775479,       5925,          53,         983,,       1269,       3620,      88316,      15095,      67242,       5979 
2011,   2814347,       5547,          50,         901,,       1079,       3517,      84084,      13170,      64727,       6187 
2012,   2854871,       5939,          52,         975,,       1105,       3807,      86284,      13095,      67157,       6032 
2013,   2902787,       6644,          51,         926,       1522,       1247,       3824,      88334,      13727,      67115,       7492 
2014,   2942902,       6346,          67,         945,       1454,       1312,       3513,      84711,      11518,      65895,       7298 

Estimated crime in Vermont

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,     612978,         644,           7,         107,,         107,         423,      16334,       3150,      12426,         758 
2002,     616408,         658,          13,         126,,          77,         442,      14942,       3489,      10684,         769 
2003,     619343,         707,          15,         126,,          62,         504,      13803,       3017,      10132,         654 
2004,     621233,         713,          16,         160,,          78,         459,      14559,       3435,      10537,         587 
2005,     622387,         782,           8,         153,,          76,         545,      14749,       3185,      10894,         670 
2006,     623908,         905,          14,         173,,         114,         604,      14920,       3443,      10857,         620 
2007,     621254,         802,          13,         128,,          79,         582,      14702,       3200,      10853,         649 
2008,     621270,         854,          17,         133,,          93,         611,      15903,       3515,      11802,         586 
2009,     621760,         837,           8,         132,,         111,         586,      15010,       3471,      11090,         449 
2010,     625909,         820,           7,         141,,          76,         596,      14160,       3348,      10373,         439 
2011,     626592,         925,          11,         146,,          99,         669,      15086,       3838,      10720,         528 
2012,     625953,         891,           8,         131,,         114,         638,      15653,       4179,      11014,         460 
2013,     626855,         775,          10,         113,         136,          75,         554,      13882,       3352,      10193,         337 
2014,     626562,         622,          10,          99,         110,          70,         432,       9551,       2034,       7273,         244 

Estimated crime in Virginia

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   7196750,      20939,         364,       1770,,       6860,      11945,     207506,      31604,     157060,      18842 
2002,   7287829,      21256,         388,       1839,,       6961,      12068,     207783,      31757,     157548,      18478 
2003,   7365284,      20490,         416,       1807,,       6713,      11554,     200449,      29105,     153367,      17977 
2004,   7481332,      20608,         390,       1816,,       6899,      11503,     200368,      28759,     154154,      17455 
2005,   7564327,      21434,         458,       1763,,       7495,      11718,     200404,      29829,     154584,      15991 
2006,   7642884,      21683,         403,       1829,,       7779,      11672,     190257,      32166,     143292,      14799 
2007,   7712091,      21035,         415,       1793,,       7696,      11131,     191763,      32028,     145634,      14101 
2008,   7769089,      20031,         370,       1794,,       7470,      10397,     196726,      32188,     151191,      13347 
2009,   7882590,      18195,         370,       1572,,       6342,       9911,     194020,      31956,     150374,      11690 
2010,   8023953,      17184,         376,       1580,,       5678,       9550,     187403,      30804,     145990,      10609 
2011,   8104384,      16014,         304,       1591,,       5425,       8694,     182902,      30656,     142476,       9770 
2012,   8186628,      15676,         322,       1505,,       4718,       9131,     178434,      29651,     139654,       9129 
2013,   8270345,      16355,         320,       1476,       2350,       4574,       9111,     171558,      26717,     136215,       8626 
2014,   8326289,      16340,         338,       1432,       2310,       4292,       9400,     160720,      23122,     129933,       7665 

Estimated crime in Washington

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   5993390,      21258,         179,       2600,,       5934,      12545,     287234,      53024,     195133,      39077 
2002,   6067060,      20964,         184,       2734,,       5797,      12249,     288967,      54948,     193526,      40493 
2003,   6131298,      21272,         182,       2863,,       5718,      12509,     291542,      58271,     192653,      40618 
2004,   6207046,      21330,         190,       2857,,       5866,      12417,     300837,      60632,     196972,      43233 
2005,   6291899,      21745,         205,       2811,,       5788,      12941,     307661,      60343,     198031,      49287 
2006,   6395798,      22303,         197,       2748,,       6424,      12934,     288456,      58843,     183179,      46434 
2007,   6468424,      21768,         174,       2653,,       6079,      12862,     261776,      52874,     170782,      38120 
2008,   6549224,      21888,         193,       2653,,       6419,      12623,     249283,      53136,     167013,      29134 
2009,   6664195,      22412,         190,       2583,,       6711,      12928,     245215,      53047,     168421,      23747 
2010,   6742950,      21138,         154,       2579,,       5929,      12476,     249426,      55192,     168490,      25744 
2011,   6823267,      20152,         163,       2320,,       5627,      12042,     244209,      56561,     162828,      24820 
2012,   6895318,      20553,         217,       2250,,       5801,      12285,     254377,      61376,     166338,      26663 
2013,   6973742,      20223,         167,       2072,       2604,       5829,      11623,     259139,      58487,     172227,      28425 
2014,   7061530,      20136,         174,       2171,       2695,       5640,      11627,     261706,      55290,     175769,      30647 

Estimated crime in West Virginia

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   1800975,       5035,          40,         320,,         707,       3968,      41085,       9601,      28268,       3216 
2002,   1804884,       4221,          57,         328,,         657,       3179,      41099,       9677,      27524,       3898 
2003,   1811440,       4627,          73,         311,,         701,       3542,      42370,      10498,      28409,       3463 
2004,   1812548,       5110,          68,         346,,         774,       3922,      46326,      10994,      31566,       3766 
2005,   1814083,       4968,          82,         335,,         816,       3735,      47757,      11334,      32603,       3820 
2006,   1818470,       5113,          80,         404,,         853,       3776,      47941,      11579,      32305,       4057 
2007,   1812035,       5016,          65,         388,,         847,       3716,      45620,      10822,      31321,       3477 
2008,   1814468,       5006,          67,         389,,         896,       3654,      45971,      10840,      31967,       3164 
2009,   1819777,       5554,          84,         470,,         914,       4086,      46215,      12005,      31453,       2757 
2010,   1854368,       5586,          58,         362,,         776,       4390,      41301,      10778,      28104,       2419 
2011,   1854908,       5497,          87,         372,,         802,       4236,      39009,      10245,      26656,       2108 
2012,   1856680,       5943,          70,         415,,         835,       4623,      44500,      11466,      30800,       2234 
2013,   1853595,       5657,          62,         367,         700,         653,       4242,      39929,       9908,      28055,       1966 
2014,   1850326,       5588,          74,         285,         505,         651,       4358,      37648,       8973,      26779,       1896 

Estimated crime in Wisconsin

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,   5405947,      12486,         192,       1142,,       4444,       6708,     166924,      26927,     125275,      14722 
2002,   5439692,      12238,         154,       1237,,       4713,       6134,     164749,      27926,     123365,      13458 
2003,   5474290,      12104,         183,       1202,,       4397,       6322,     157684,      26546,     118775,      12363 
2004,   5503533,      11548,         154,       1136,,       4067,       6191,     146710,      23854,     111482,      11374 
2005,   5527644,      13367,         206,       1135,,       4555,       7471,     147556,      24448,     110531,      12577 
2006,   5556506,      15899,         165,       1233,,       5564,       8937,     156748,      27038,     115682,      14028 
2007,   5601640,      16330,         185,       1227,,       5480,       9438,     159305,      27890,     117957,      13458 
2008,   5627967,      15507,         146,       1128,,       5163,       9070,     155456,      27459,     116456,      11541 
2009,   5654774,      14650,         146,       1118,,       4904,       8482,     147692,      26813,     111947,       8932 
2010,   5691659,      14167,         155,       1191,,       4516,       8305,     142781,      26636,     107993,       8152 
2011,   5709843,      14268,         138,       1190,,       4600,       8340,     139912,      27167,     104472,       8273 
2012,   5724554,      16254,         169,       1228,,       4692,      10165,     140780,      27931,     104619,       8230 
2013,   5742953,      16118,         163,       1308,       1836,       4834,       9285,     125694,      24358,      93946,       7390 
2014,   5757564,      16714,         165,       1168,       1674,       5066,       9809,     120238,      21216,      89103,       9919 

Estimated crime in Wyoming

,,National or state crime,,,,,,,,,,,

,,Violent crime,,,,,,Property crime,,,,,

Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,
2001,     493754,       1272,           9,         153,,          84,       1026,      16120,       2481,      12943,         696 
2002,     498830,       1364,          15,         148,,          93,       1108,      16494,       2448,      13303,         743 
2003,     502111,       1314,          14,         136,,          84,       1080,      16648,       2611,      13239,         798 
2004,     505887,       1163,          11,         112,,          67,         973,      16889,       2738,      13352,         799 
2005,     508798,       1172,          14,         122,,          78,         958,      16070,       2426,      12905,         739 
2006,     515004,       1307,          13,         151,,          72,       1071,      15381,       2322,      12255,         804 
2007,     522830,       1344,          21,         172,,          84,       1067,      15053,       2365,      11875,         813 
2008,     532668,       1330,          12,         185,,          87,       1046,      14515,       2198,      11584,         733 
2009,     544270,       1196,          11,         172,,          78,         935,      14243,       2176,      11310,         757 
2010,     564554,       1117,           8,         162,,          77,         870,      13869,       2151,      11126,         592 
2011,     567356,       1245,          18,         146,,          71,       1010,      12878,       1864,      10493,         521 
2012,     576626,       1161,          14,         154,,          61,         932,      13222,       2125,      10513,         584 
2013,     583223,       1212,          17,         144,         204,          74,         917,      12809,       1956,      10275,         578 
2014,     584153,       1142,          16,         126,         174,          53,         899,      11477,       1689,       9185,         603 


		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
		,Notes:,National or state offense totals are based on data from all reporting agencies and estimates for unreported areas.
 
 
,,"Alabama - "
 
,,"2011 - because of changes in the state's reporting practices, figures are not comparable to previous years' data."  
 
,,"Delaware - "
 
,,"Since complete 1995 data were not available from Delaware, standard estimation procedures were applied to derive the 1995 state estimate." 
,,"The state UCR Program was unable to provide 1998 forcible rape figures in accordance with national UCR guidelines.  The 1998 forcible rape total for Delaware was estimated by reducing the number of reported offenses by the proportion of male forcible rape victims statewide."  
 
,,"District of Columbia - "
 
,,"1999-2008 District of Columbia data include reports from the Zoological Police" 
,,"2002-2008 data include reports from the Metro Transit Police" 
,,"2012 data includes offenses reported by the Zoological Police and the Metro Transit Police."  
 
,,"Florida - "
 
,,"Reporting problems at the state resulted in no usable 1988 data.  The state total was estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the geographic division in which the state resides was applied to the previous valid annual totals.  The state total was compiled from the sums of the population group estimates." 
,,"The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The state UCR Program was able to provide an aggregated state total and data were received from 94 individual Florida agencies."  
 
,,"Illinois - "
 
,,"The state UCR Program was unable to provide 1985-current forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.  Rockford, Illinois, has provided valid forcible rape counts as of 2006." 
,,"For 1993 state NIBRS conversion efforts resulted in estimation for Illinois.  Since valid annual totals were available for approximately 60 Illinois agencies, those counts were maintained.  The counts for the remaining jurisdictions were replaced with the most recent valid annual totals or were generated using standard estimation procedures.  The results of all sources were then combined to arrive at the 1993 state total for Illinois." 
,,"For 1994 state NIBRS conversion efforts resulted in estimation for Illinois.  Illinois totals were generated using only the valid crime rates for the East North Central Division.  Within each population group, the state's offense totals were estimated based on the rate per 100,000 inhabitants within the remainder of the division.  " 
,,"For 1996-current, the state UCR Program was unable to provide complete offense figures in accordance with UCR guidelines.  Valid Part I counts were available for most of the largest cities (100,000 and over in population).  For other agencies, the only available counts generated by the Illinois State Program were state totals based upon an incident-level system without indication of multiple offenses recorded within single incidents.  Therefore, the UCR Hierarchy Rule could not be applied in order to convert the state's data to Summary Reporting System data.  (The Hierarchy Rule requires that only the most serious offense in a multiple-offense criminal incident is counted.)  To arrive at a comparable state estimate to be included in national compilations, the Illinois State Program's state totals (which were inflated because of the nonapplication of the Hierarchy Rule) were reduced by the proportion of multiple offenses reported within single incidents in the NIBRS database.  Valid totals for the large cities were excluded from the reduction process."  
 
,,"Iowa - NIBRS conversion efforts resulted in estimation for Iowa in 1991.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the West North Central Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates."
  
 
,,"Kansas - "
 
,,"NIBRS conversion efforts resulted in estimation for Kansas in 1993.  State totals were estimated by updating previous valid annual totals for individual jurisdictions, subdivided by population group.  Percent changes for each offense within each population group of the West North Central Division were applied to the previous valid annual totals.  The state totals were compiled from the sums of the population group estimates. " 
,,"NIBRS conversion efforts resulted in estimation for Kansas in 1994.  State totals were generated using only the valid crime rates for the West North Central Division.  Within each population group, the state's offense totals were estimated based on the rate per 100,000 inhabitants within the remainder of the division.  " 
,,"The state UCR Program was unable to provide complete 1995 offense figures in accordance with UCR guidelines.  The state UCR Program was able to provide valid 1994 state totals which were then updated using 1995 crime trends for the West North Central Division.  " 
,,"The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.  " 
,,"The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.  " 
,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  To arrive at 1998 estimates, 1997 state totals supplied by the Kansas State UCR Program were updated using 1998 crime trends for the West North Central Division." 
,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  To arrive at the 1999 estimate for Kansas, the 1998 state total supplied by the state UCR Program was updated using 1999 crime trends for the division in which Kansas is located. " 
,,"The state UCR Program was unable to provide complete 2000 offense figures in accordance with UCR guidelines.  To arrive at the 2000 estimate for Kansas, the 1999 state estimate was updated using 2000 crime trends for the West North Central Division."  
 
,,"Kentucky - "
 
